population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year_start,year_end,val,upper,lower
1,All Population,1,Deaths,206,Gambia,3,Both,27,Age-standardized,429,Breast cancer,98,Tobacco,2,Percent,1990,2023,-0.3142133374621669,-0.18614021774128553,-0.41839282148899115
1,All Population,1,Deaths,206,Gambia,3,Both,27,Age-standardized,471,Kidney cancer,98,Tobacco,2,Percent,1990,2023,-0.26019069129788963,0.21605281925449085,-0.5818354617210637
1,All Population,1,Deaths,172,Equatorial Guinea,3,Both,27,Age-standardized,438,Prostate cancer,98,Tobacco,2,Percent,1990,2023,-0.07487836223588697,0.5877716926004743,-0.4803844183930374
1,All Population,1,Deaths,172,Equatorial Guinea,3,Both,27,Age-standardized,441,Colon and rectum cancer,98,Tobacco,2,Percent,1990,2023,0.08705914430529317,1.2393050157577248,-0.4368266403533363
1,All Population,1,Deaths,320,Cook Islands,3,Both,27,Age-standardized,450,Other pharynx cancer,98,Tobacco,2,Percent,1990,2023,-0.13924698806454044,0.14254761906329935,-0.395297478998837
1,All Population,1,Deaths,218,Togo,3,Both,27,Age-standardized,411,Esophageal cancer,98,Tobacco,2,Percent,1990,2023,-0.24647745236212637,0.3958260733712309,-0.599463571925932
1,All Population,1,Deaths,178,Eritrea,3,Both,27,Age-standardized,441,Colon and rectum cancer,98,Tobacco,2,Percent,1990,2023,-0.005693478455197223,1.0172359558453792,-0.5086546834667994
1,All Population,1,Deaths,128,Guatemala,3,Both,27,Age-standardized,426,"Tracheal, bronchus, and lung cancer",98,Tobacco,2,Percent,1990,2023,-0.3171023234043652,-0.08525457313482492,-0.5210331514419041
1,All Population,1,Deaths,206,Gambia,3,Both,27,Age-standardized,474,Bladder cancer,98,Tobacco,2,Percent,1990,2023,-0.36521402567616873,0.09587010490986285,-0.6320489835646537
1,All Population,1,Deaths,207,Ghana,3,Both,27,Age-standardized,423,Larynx cancer,98,Tobacco,2,Percent,1990,2023,-0.12567882124529745,0.21007490811212054,-0.42072348175021324
1,All Population,1,Deaths,207,Ghana,3,Both,27,Age-standardized,447,Nasopharynx cancer,98,Tobacco,2,Percent,1990,2023,-0.2850480619535648,0.14372147031192917,-0.5759995169759786
1,All Population,1,Deaths,178,Eritrea,3,Both,27,Age-standardized,487,Leukemia,98,Tobacco,2,Percent,1990,2023,0.029740566178391895,0.9307009888673958,-0.4423959650289236
1,All Population,1,Deaths,178,Eritrea,3,Both,27,Age-standardized,414,Stomach cancer,98,Tobacco,2,Percent,1990,2023,-0.025694176297626055,0.8587037913186933,-0.5167434893504619
1,All Population,1,Deaths,207,Ghana,3,Both,27,Age-standardized,450,Other pharynx cancer,98,Tobacco,2,Percent,1990,2023,-0.30269553652896675,0.08347347438261717,-0.5965735916991421
1,All Population,1,Deaths,128,Guatemala,3,Both,27,Age-standardized,450,Other pharynx cancer,98,Tobacco,2,Percent,1990,2023,-0.33083547015866677,-0.059759659438068734,-0.5895423400161225
1,All Population,1,Deaths,128,Guatemala,3,Both,27,Age-standardized,456,Pancreatic cancer,98,Tobacco,2,Percent,1990,2023,-0.3605297115976239,0.06947921024621011,-0.6393638655980294
1,All Population,1,Deaths,178,Eritrea,3,Both,27,Age-standardized,417,Liver cancer,98,Tobacco,2,Percent,1990,2023,-0.022440289369479834,0.7930643201015253,-0.4966051487812261
1,All Population,1,Deaths,182,Malawi,3,Both,27,Age-standardized,411,Esophageal cancer,98,Tobacco,2,Percent,1990,2023,-0.14312008905842907,0.2940672918009477,-0.4306664734728787
1,All Population,1,Deaths,136,Paraguay,3,Both,27,Age-standardized,456,Pancreatic cancer,98,Tobacco,2,Percent,1990,2023,-0.3145708167724779,0.09939883925212355,-0.5800326990471892
1,All Population,1,Deaths,172,Equatorial Guinea,3,Both,27,Age-standardized,444,Lip and oral cavity cancer,98,Tobacco,2,Percent,1990,2023,0.05722032129770697,0.87198155922309,-0.3763112542250346
1,All Population,1,Deaths,184,Mozambique,3,Both,27,Age-standardized,487,Leukemia,98,Tobacco,2,Percent,1990,2023,0.594969814758145,2.042358509479519,-0.14981380245824144
1,All Population,1,Deaths,184,Mozambique,3,Both,27,Age-standardized,414,Stomach cancer,98,Tobacco,2,Percent,1990,2023,0.23276457595120847,1.2467066006846874,-0.3640975969740946
1,All Population,1,Deaths,149,Palestine,3,Both,27,Age-standardized,456,Pancreatic cancer,98,Tobacco,2,Percent,1990,2023,-0.00918475656192178,0.36005003715289874,-0.3078093506104523
1,All Population,1,Deaths,150,Oman,3,Both,27,Age-standardized,438,Prostate cancer,98,Tobacco,2,Percent,1990,2023,-0.4741152278450986,-0.2553771050160376,-0.627631492980048
1,All Population,1,Deaths,176,Comoros,3,Both,27,Age-standardized,411,Esophageal cancer,98,Tobacco,2,Percent,1990,2023,-0.16436193817893946,0.3563682962702661,-0.46929196773612397
1,All Population,1,Deaths,187,Somalia,3,Both,27,Age-standardized,411,Esophageal cancer,98,Tobacco,2,Percent,1990,2023,-0.1004504638311468,0.5837788428295168,-0.48834639123229245
1,All Population,1,Deaths,187,Somalia,3,Both,27,Age-standardized,414,Stomach cancer,98,Tobacco,2,Percent,1990,2023,-0.1022302092756584,0.7394116642818763,-0.5488220549796865
1,All Population,1,Deaths,172,Equatorial Guinea,3,Both,27,Age-standardized,447,Nasopharynx cancer,98,Tobacco,2,Percent,1990,2023,0.11864282054991661,0.9285515402969635,-0.3517745709443083
1,All Population,1,Deaths,172,Equatorial Guinea,3,Both,27,Age-standardized,487,Leukemia,98,Tobacco,2,Percent,1990,2023,0.21307912107412005,1.299996224434214,-0.37212738956710173
1,All Population,1,Deaths,176,Comoros,3,Both,27,Age-standardized,414,Stomach cancer,98,Tobacco,2,Percent,1990,2023,-0.1713088713486655,0.5280339584666089,-0.5282389513755928
1,All Population,1,Deaths,176,Comoros,3,Both,27,Age-standardized,426,"Tracheal, bronchus, and lung cancer",98,Tobacco,2,Percent,1990,2023,-0.11852114675418444,0.22845549680228439,-0.3275966241767634
1,All Population,1,Deaths,132,Panama,3,Both,27,Age-standardized,411,Esophageal cancer,98,Tobacco,2,Percent,1990,2023,-0.5383734313335012,-0.27432370899879377,-0.7247444297046884
1,All Population,1,Deaths,132,Panama,3,Both,27,Age-standardized,414,Stomach cancer,98,Tobacco,2,Percent,1990,2023,-0.6055214178052216,-0.32126023414955707,-0.7834179474945445
1,All Population,1,Deaths,187,Somalia,3,Both,27,Age-standardized,426,"Tracheal, bronchus, and lung cancer",98,Tobacco,2,Percent,1990,2023,-0.038871646308242365,0.4652704991316379,-0.31196296386926614
1,All Population,1,Deaths,209,Guinea-Bissau,3,Both,27,Age-standardized,450,Other pharynx cancer,98,Tobacco,2,Percent,1990,2023,0.5821959651657217,1.7209304109413643,-0.07243472006038454
1,All Population,1,Deaths,203,Cabo Verde,3,Both,27,Age-standardized,423,Larynx cancer,98,Tobacco,2,Percent,1990,2023,-0.1339227633934118,0.14375417481480796,-0.36694224046178625
1,All Population,1,Deaths,203,Cabo Verde,3,Both,27,Age-standardized,447,Nasopharynx cancer,98,Tobacco,2,Percent,1990,2023,-0.13644339660609636,0.39329181883318454,-0.5137888161356371
1,All Population,1,Deaths,176,Comoros,3,Both,27,Age-standardized,429,Breast cancer,98,Tobacco,2,Percent,1990,2023,-0.10311367293120413,0.09707685162099053,-0.26340243985098144
1,All Population,1,Deaths,176,Comoros,3,Both,27,Age-standardized,456,Pancreatic cancer,98,Tobacco,2,Percent,1990,2023,-0.2066404605336095,0.41888317798609465,-0.5386984684297194
1,All Population,1,Deaths,142,Iran (Islamic Republic of),3,Both,27,Age-standardized,426,"Tracheal, bronchus, and lung cancer",98,Tobacco,2,Percent,1990,2023,-0.05884784179934108,0.21869279257242233,-0.26973261573750773
1,All Population,1,Deaths,150,Oman,3,Both,27,Age-standardized,441,Colon and rectum cancer,98,Tobacco,2,Percent,1990,2023,-0.3570836187272313,0.05993483044488882,-0.6095652307165251
1,All Population,1,Deaths,298,American Samoa,3,Both,27,Age-standardized,411,Esophageal cancer,98,Tobacco,2,Percent,1990,2023,-0.16696019918366506,0.23578932944982461,-0.44890278368570363
1,All Population,1,Deaths,298,American Samoa,3,Both,27,Age-standardized,414,Stomach cancer,98,Tobacco,2,Percent,1990,2023,-0.19713804434707272,0.3267685372441617,-0.5300184335962111
1,All Population,1,Deaths,320,Cook Islands,3,Both,27,Age-standardized,417,Liver cancer,98,Tobacco,2,Percent,1990,2023,-0.17366687829995994,0.18173316083247829,-0.4611049149426486
1,All Population,1,Deaths,181,Madagascar,3,Both,27,Age-standardized,417,Liver cancer,98,Tobacco,2,Percent,1990,2023,-0.276392829247986,0.13070586407982274,-0.541075731973033
1,All Population,1,Deaths,132,Panama,3,Both,27,Age-standardized,429,Breast cancer,98,Tobacco,2,Percent,1990,2023,-0.4711745804358395,-0.29277233781636697,-0.6084899943132659
1,All Population,1,Deaths,184,Mozambique,3,Both,27,Age-standardized,417,Liver cancer,98,Tobacco,2,Percent,1990,2023,0.2807094168679815,1.185764598368484,-0.2741030938367263
1,All Population,1,Deaths,184,Mozambique,3,Both,27,Age-standardized,429,Breast cancer,98,Tobacco,2,Percent,1990,2023,-0.12930806577417525,0.09214406988852408,-0.2940610456757421
1,All Population,1,Deaths,351,Guam,3,Both,27,Age-standardized,414,Stomach cancer,98,Tobacco,2,Percent,1990,2023,0.023905855042541668,0.4721471993668682,-0.2399462854695801
1,All Population,1,Deaths,351,Guam,3,Both,27,Age-standardized,417,Liver cancer,98,Tobacco,2,Percent,1990,2023,-0.20011180385951946,0.08834081766703195,-0.397107337481813
1,All Population,1,Deaths,209,Guinea-Bissau,3,Both,27,Age-standardized,456,Pancreatic cancer,98,Tobacco,2,Percent,1990,2023,0.43525212932556734,1.7341784298439291,-0.22959152884221629
1,All Population,1,Deaths,203,Cabo Verde,3,Both,27,Age-standardized,450,Other pharynx cancer,98,Tobacco,2,Percent,1990,2023,0.09834693538541718,1.0806425490728864,-0.35378744233185094
1,All Population,1,Deaths,176,Comoros,3,Both,27,Age-standardized,471,Kidney cancer,98,Tobacco,2,Percent,1990,2023,-0.19282745286101285,0.453689928491623,-0.5491932481427253
1,All Population,1,Deaths,198,Zimbabwe,3,Both,27,Age-standardized,417,Liver cancer,98,Tobacco,2,Percent,1990,2023,-0.29221962647873967,0.031139552628988217,-0.5103233906474376
1,All Population,1,Deaths,142,Iran (Islamic Republic of),3,Both,27,Age-standardized,450,Other pharynx cancer,98,Tobacco,2,Percent,1990,2023,-0.04869974697645562,0.5646387871947236,-0.42082980062000147
1,All Population,1,Deaths,142,Iran (Islamic Republic of),3,Both,27,Age-standardized,456,Pancreatic cancer,98,Tobacco,2,Percent,1990,2023,-0.03686794275534558,0.4973914063989971,-0.42829183679382915
1,All Population,1,Deaths,150,Oman,3,Both,27,Age-standardized,487,Leukemia,98,Tobacco,2,Percent,1990,2023,-0.2990608709109409,0.08323573999417887,-0.5722870458438863
1,All Population,1,Deaths,351,Guam,3,Both,27,Age-standardized,429,Breast cancer,98,Tobacco,2,Percent,1990,2023,-0.0702754413830602,0.12165909901725364,-0.23477435516963985
1,All Population,1,Deaths,351,Guam,3,Both,27,Age-standardized,438,Prostate cancer,98,Tobacco,2,Percent,1990,2023,-0.010352296007799374,0.6538439599813541,-0.40987971575854903
1,All Population,1,Deaths,351,Guam,3,Both,27,Age-standardized,441,Colon and rectum cancer,98,Tobacco,2,Percent,1990,2023,-0.10205641670493949,0.2439154898203984,-0.3374969539960135
1,All Population,1,Deaths,185,Rwanda,3,Both,27,Age-standardized,423,Larynx cancer,98,Tobacco,2,Percent,1990,2023,0.09142995735837267,0.399415182236585,-0.12613030333808956
1,All Population,1,Deaths,198,Zimbabwe,3,Both,27,Age-standardized,432,Cervical cancer,98,Tobacco,2,Percent,1990,2023,-0.4225118823108053,0.8782362383052705,-0.8295443365751122
1,All Population,1,Deaths,132,Panama,3,Both,27,Age-standardized,471,Kidney cancer,98,Tobacco,2,Percent,1990,2023,-0.5210802775170369,-0.17600199364345875,-0.7446119961526266
1,All Population,1,Deaths,176,Comoros,3,Both,27,Age-standardized,444,Lip and oral cavity cancer,98,Tobacco,2,Percent,1990,2023,-0.1346361145339039,0.36183352612550335,-0.44825916133159327
1,All Population,1,Deaths,176,Comoros,3,Both,27,Age-standardized,447,Nasopharynx cancer,98,Tobacco,2,Percent,1990,2023,-0.13310209063114922,0.5084688021380539,-0.491492562923681
1,All Population,1,Deaths,182,Malawi,3,Both,27,Age-standardized,414,Stomach cancer,98,Tobacco,2,Percent,1990,2023,-0.12612691517931304,0.5013209563172655,-0.4645026148660328
1,All Population,1,Deaths,182,Malawi,3,Both,27,Age-standardized,417,Liver cancer,98,Tobacco,2,Percent,1990,2023,-0.10438535841290791,0.3938447781119617,-0.4343929855405964
1,All Population,1,Deaths,185,Rwanda,3,Both,27,Age-standardized,426,"Tracheal, bronchus, and lung cancer",98,Tobacco,2,Percent,1990,2023,0.08768524245501955,0.4594650560794167,-0.1897842353234075
1,All Population,1,Deaths,185,Rwanda,3,Both,27,Age-standardized,450,Other pharynx cancer,98,Tobacco,2,Percent,1990,2023,0.08358594314761843,0.4855941599293359,-0.23761123577353507
1,All Population,1,Deaths,320,Cook Islands,3,Both,27,Age-standardized,432,Cervical cancer,98,Tobacco,2,Percent,1990,2023,-0.18962013212013112,0.4564055626932353,-0.5803143587530764
1,All Population,1,Deaths,320,Cook Islands,3,Both,27,Age-standardized,438,Prostate cancer,98,Tobacco,2,Percent,1990,2023,-0.15896289646990613,0.5353217790343535,-0.569359245374033
1,All Population,1,Deaths,351,Guam,3,Both,27,Age-standardized,471,Kidney cancer,98,Tobacco,2,Percent,1990,2023,-0.2593533301009733,0.10503429076298108,-0.48520890877398665
1,All Population,1,Deaths,351,Guam,3,Both,27,Age-standardized,474,Bladder cancer,98,Tobacco,2,Percent,1990,2023,-0.05976982494932979,0.2555634503392294,-0.28818353167615823
1,All Population,1,Deaths,144,Jordan,3,Both,27,Age-standardized,423,Larynx cancer,98,Tobacco,2,Percent,1990,2023,0.013355778985935424,0.12595887894976965,-0.09301340100320808
1,All Population,1,Deaths,182,Malawi,3,Both,27,Age-standardized,429,Breast cancer,98,Tobacco,2,Percent,1990,2023,-0.12573683812591202,0.0672093090317084,-0.29506649430064535
1,All Population,1,Deaths,176,Comoros,3,Both,27,Age-standardized,487,Leukemia,98,Tobacco,2,Percent,1990,2023,-0.12433730518706744,0.5400632030193238,-0.5068612879907477
1,All Population,1,Deaths,218,Togo,3,Both,27,Age-standardized,414,Stomach cancer,98,Tobacco,2,Percent,1990,2023,-0.37992608594348665,0.16462197452072946,-0.7088901560291054
1,All Population,1,Deaths,218,Togo,3,Both,27,Age-standardized,426,"Tracheal, bronchus, and lung cancer",98,Tobacco,2,Percent,1990,2023,-0.25791209960371625,0.07671969104296926,-0.4903027926506163
1,All Population,1,Deaths,130,Mexico,3,Both,27,Age-standardized,441,Colon and rectum cancer,98,Tobacco,2,Percent,1990,2023,-0.44636338232642525,-0.24352749145569622,-0.5841192995436125
1,All Population,1,Deaths,190,Uganda,3,Both,27,Age-standardized,411,Esophageal cancer,98,Tobacco,2,Percent,1990,2023,0.0071121004110655485,0.578610092534124,-0.4089821112251063
1,All Population,1,Deaths,190,Uganda,3,Both,27,Age-standardized,414,Stomach cancer,98,Tobacco,2,Percent,1990,2023,-0.015554392426258732,0.7015262541667773,-0.4494587112547576
1,All Population,1,Deaths,298,American Samoa,3,Both,27,Age-standardized,441,Colon and rectum cancer,98,Tobacco,2,Percent,1990,2023,-0.1348076718460552,0.48457725296682064,-0.5267599469816735
1,All Population,1,Deaths,298,American Samoa,3,Both,27,Age-standardized,444,Lip and oral cavity cancer,98,Tobacco,2,Percent,1990,2023,-0.13328362175865902,0.46190647920379657,-0.5314409362315401
1,All Population,1,Deaths,144,Jordan,3,Both,27,Age-standardized,447,Nasopharynx cancer,98,Tobacco,2,Percent,1990,2023,-0.05977143527509661,0.26201721949698353,-0.2761619293433678
1,All Population,1,Deaths,144,Jordan,3,Both,27,Age-standardized,450,Other pharynx cancer,98,Tobacco,2,Percent,1990,2023,-0.017799151209204587,0.22889521041386832,-0.21759689782135777
1,All Population,1,Deaths,180,Kenya,3,Both,27,Age-standardized,447,Nasopharynx cancer,98,Tobacco,2,Percent,1990,2023,-0.1859346365611384,0.2943829552352026,-0.49846897891469155
1,All Population,1,Deaths,180,Kenya,3,Both,27,Age-standardized,450,Other pharynx cancer,98,Tobacco,2,Percent,1990,2023,-0.16209303356504887,0.27316256124020816,-0.4406239699067265
1,All Population,1,Deaths,218,Togo,3,Both,27,Age-standardized,429,Breast cancer,98,Tobacco,2,Percent,1990,2023,-0.20863841635422298,0.022697737745761188,-0.3808209368374228
1,All Population,1,Deaths,218,Togo,3,Both,27,Age-standardized,456,Pancreatic cancer,98,Tobacco,2,Percent,1990,2023,-0.4132383926620454,0.05440561993807649,-0.7122639150967283
1,All Population,1,Deaths,298,American Samoa,3,Both,27,Age-standardized,426,"Tracheal, bronchus, and lung cancer",98,Tobacco,2,Percent,1990,2023,-0.11401038136243313,0.13418385437184674,-0.3016313713279801
1,All Population,1,Deaths,182,Malawi,3,Both,27,Age-standardized,471,Kidney cancer,98,Tobacco,2,Percent,1990,2023,-0.2610894503325109,0.38599563819277327,-0.5867736867407056
1,All Population,1,Deaths,182,Malawi,3,Both,27,Age-standardized,474,Bladder cancer,98,Tobacco,2,Percent,1990,2023,-0.24723298632884813,0.23422511442894808,-0.5673461089286722
1,All Population,1,Deaths,185,Rwanda,3,Both,27,Age-standardized,456,Pancreatic cancer,98,Tobacco,2,Percent,1990,2023,0.12422647960789901,0.9607997557858714,-0.38924264399978803
1,All Population,1,Deaths,298,American Samoa,3,Both,27,Age-standardized,429,Breast cancer,98,Tobacco,2,Percent,1990,2023,-0.12259671490866116,0.10508154994639107,-0.3064011263830956
1,All Population,1,Deaths,298,American Samoa,3,Both,27,Age-standardized,456,Pancreatic cancer,98,Tobacco,2,Percent,1990,2023,-0.18476831384324469,0.3096565978839846,-0.5139481675249807
1,All Population,1,Deaths,218,Togo,3,Both,27,Age-standardized,471,Kidney cancer,98,Tobacco,2,Percent,1990,2023,-0.2252235864238567,0.618562395110993,-0.6130138673974224
1,All Population,1,Deaths,181,Madagascar,3,Both,27,Age-standardized,432,Cervical cancer,98,Tobacco,2,Percent,1990,2023,-0.3924520486611407,0.8983647993537448,-0.8307518230405438
1,All Population,1,Deaths,130,Mexico,3,Both,27,Age-standardized,444,Lip and oral cavity cancer,98,Tobacco,2,Percent,1990,2023,-0.5313171225278229,-0.3935153573207528,-0.6338817028187365
1,All Population,1,Deaths,320,Cook Islands,3,Both,27,Age-standardized,441,Colon and rectum cancer,98,Tobacco,2,Percent,1990,2023,-0.2696526863454879,0.24438655001182283,-0.6036130296170529
1,All Population,1,Deaths,320,Cook Islands,3,Both,27,Age-standardized,474,Bladder cancer,98,Tobacco,2,Percent,1990,2023,-0.2979165961628998,0.1774033091671918,-0.602323573680505
1,All Population,1,Deaths,212,Mauritania,3,Both,27,Age-standardized,423,Larynx cancer,98,Tobacco,2,Percent,1990,2023,-0.08754538198856683,0.17858150550373203,-0.31435071451070074
1,All Population,1,Deaths,212,Mauritania,3,Both,27,Age-standardized,444,Lip and oral cavity cancer,98,Tobacco,2,Percent,1990,2023,-0.22659050819965876,0.30076732486585833,-0.5968748489201288
1,All Population,1,Deaths,298,American Samoa,3,Both,27,Age-standardized,471,Kidney cancer,98,Tobacco,2,Percent,1990,2023,-0.23944895263729046,0.12861729278246575,-0.5039612137193922
1,All Population,1,Deaths,201,Burkina Faso,3,Both,27,Age-standardized,487,Leukemia,98,Tobacco,2,Percent,1990,2023,0.1825339136865578,1.2020973127717842,-0.39251077645707355
1,All Population,1,Deaths,177,Djibouti,3,Both,27,Age-standardized,444,Lip and oral cavity cancer,98,Tobacco,2,Percent,1990,2023,0.16371308716026287,0.9328078625154697,-0.2666064194568597
1,All Population,1,Deaths,195,Namibia,3,Both,27,Age-standardized,444,Lip and oral cavity cancer,98,Tobacco,2,Percent,1990,2023,-0.10440939462719799,0.40954195321185205,-0.4581683189966101
1,All Population,1,Deaths,195,Namibia,3,Both,27,Age-standardized,447,Nasopharynx cancer,98,Tobacco,2,Percent,1990,2023,-0.12916768647568114,0.3314736525161439,-0.4684854870357352
1,All Population,1,Deaths,161,Bangladesh,3,Both,27,Age-standardized,423,Larynx cancer,98,Tobacco,2,Percent,1990,2023,-0.00302370980754178,0.08036716615467962,-0.06695929743969999
1,All Population,1,Deaths,130,Mexico,3,Both,27,Age-standardized,487,Leukemia,98,Tobacco,2,Percent,1990,2023,-0.5373451770193242,-0.3641081655799803,-0.648776528993772
1,All Population,1,Deaths,212,Mauritania,3,Both,27,Age-standardized,447,Nasopharynx cancer,98,Tobacco,2,Percent,1990,2023,-0.29332158928059343,0.13341743722237498,-0.5819091467100745
1,All Population,1,Deaths,212,Mauritania,3,Both,27,Age-standardized,450,Other pharynx cancer,98,Tobacco,2,Percent,1990,2023,-0.18670817569643958,0.2403285089813502,-0.5018924521333243
1,All Population,1,Deaths,212,Mauritania,3,Both,27,Age-standardized,487,Leukemia,98,Tobacco,2,Percent,1990,2023,0.11547110801904666,1.0256276272084914,-0.461920438080053
1,All Population,1,Deaths,178,Eritrea,3,Both,27,Age-standardized,429,Breast cancer,98,Tobacco,2,Percent,1990,2023,-0.024957593245904644,0.24785109609790845,-0.24270103400312354
1,All Population,1,Deaths,178,Eritrea,3,Both,27,Age-standardized,432,Cervical cancer,98,Tobacco,2,Percent,1990,2023,-0.07618658133582258,2.1670274737529844,-0.7574930050052449
1,All Population,1,Deaths,178,Eritrea,3,Both,27,Age-standardized,471,Kidney cancer,98,Tobacco,2,Percent,1990,2023,-0.03454884841928151,0.9230757901317674,-0.5124971927260688
1,All Population,1,Deaths,195,Namibia,3,Both,27,Age-standardized,487,Leukemia,98,Tobacco,2,Percent,1990,2023,-0.21871760415481506,0.40499377586710306,-0.5523896303828478
1,All Population,1,Deaths,161,Bangladesh,3,Both,27,Age-standardized,447,Nasopharynx cancer,98,Tobacco,2,Percent,1990,2023,0.013143780383743264,0.34131703666588126,-0.20851833192067093
1,All Population,1,Deaths,190,Uganda,3,Both,27,Age-standardized,429,Breast cancer,98,Tobacco,2,Percent,1990,2023,-0.07763215303634068,0.14831196110543962,-0.2851697242654689
1,All Population,1,Deaths,190,Uganda,3,Both,27,Age-standardized,471,Kidney cancer,98,Tobacco,2,Percent,1990,2023,0.07218849917725267,0.9830266025078492,-0.42008158457378464
1,All Population,1,Deaths,206,Gambia,3,Both,27,Age-standardized,444,Lip and oral cavity cancer,98,Tobacco,2,Percent,1990,2023,-0.37231624737736296,0.01629611486724355,-0.6355304718353569
1,All Population,1,Deaths,177,Djibouti,3,Both,27,Age-standardized,447,Nasopharynx cancer,98,Tobacco,2,Percent,1990,2023,0.13166750721541287,0.8158225719198418,-0.2897269576963004
1,All Population,1,Deaths,177,Djibouti,3,Both,27,Age-standardized,487,Leukemia,98,Tobacco,2,Percent,1990,2023,0.30663527453633116,1.4644643979124452,-0.2656359298175105
1,All Population,1,Deaths,178,Eritrea,3,Both,27,Age-standardized,474,Bladder cancer,98,Tobacco,2,Percent,1990,2023,-0.08589779863602771,0.8901748984960967,-0.5384563257508211
1,All Population,1,Deaths,206,Gambia,3,Both,27,Age-standardized,447,Nasopharynx cancer,98,Tobacco,2,Percent,1990,2023,-0.3878178339734886,-0.035181563127956186,-0.5992518810394726
1,All Population,1,Deaths,180,Kenya,3,Both,27,Age-standardized,456,Pancreatic cancer,98,Tobacco,2,Percent,1990,2023,-0.24544879042176035,0.32006374978858787,-0.5731206780409769
1,All Population,1,Deaths,180,Kenya,3,Both,27,Age-standardized,471,Kidney cancer,98,Tobacco,2,Percent,1990,2023,-0.10828615334688464,0.6291880796792182,-0.5038241117751413
1,All Population,1,Deaths,200,Benin,3,Both,27,Age-standardized,417,Liver cancer,98,Tobacco,2,Percent,1990,2023,-0.31430515047793706,0.10180624118470541,-0.6085091090763561
1,All Population,1,Deaths,165,Pakistan,3,Both,27,Age-standardized,444,Lip and oral cavity cancer,98,Tobacco,2,Percent,1990,2023,-0.15820953053862172,0.21338373710229938,-0.43382210366005713
1,All Population,1,Deaths,165,Pakistan,3,Both,27,Age-standardized,447,Nasopharynx cancer,98,Tobacco,2,Percent,1990,2023,-0.1800268119042338,0.2577203811791051,-0.4774055997083875
1,All Population,1,Deaths,148,Morocco,3,Both,27,Age-standardized,417,Liver cancer,98,Tobacco,2,Percent,1990,2023,-0.2203550136455921,0.23040933423537122,-0.5661246415431073
1,All Population,1,Deaths,200,Benin,3,Both,27,Age-standardized,432,Cervical cancer,98,Tobacco,2,Percent,1990,2023,-0.3620637561108828,1.3938110331561444,-0.8377050585006245
1,All Population,1,Deaths,200,Benin,3,Both,27,Age-standardized,438,Prostate cancer,98,Tobacco,2,Percent,1990,2023,-0.2295352692231754,0.3601316958178158,-0.5492931432941459
1,All Population,1,Deaths,161,Bangladesh,3,Both,27,Age-standardized,450,Other pharynx cancer,98,Tobacco,2,Percent,1990,2023,-0.005997411437459053,0.14292365231024137,-0.12168388716490819
1,All Population,1,Deaths,190,Uganda,3,Both,27,Age-standardized,417,Liver cancer,98,Tobacco,2,Percent,1990,2023,-0.05703074558403215,0.4942779721267536,-0.4224796161492058
1,All Population,1,Deaths,165,Pakistan,3,Both,27,Age-standardized,487,Leukemia,98,Tobacco,2,Percent,1990,2023,-0.276900929870557,0.09614099218203837,-0.549342426311661
1,All Population,1,Deaths,200,Benin,3,Both,27,Age-standardized,441,Colon and rectum cancer,98,Tobacco,2,Percent,1990,2023,-0.3228654343269143,0.15836937440773274,-0.6544856874254733
1,All Population,1,Deaths,148,Morocco,3,Both,27,Age-standardized,432,Cervical cancer,98,Tobacco,2,Percent,1990,2023,-0.3602788125597724,1.2216443536127293,-0.8291000996624518
1,All Population,1,Deaths,187,Somalia,3,Both,27,Age-standardized,429,Breast cancer,98,Tobacco,2,Percent,1990,2023,-0.09852463821595808,0.15196490188487285,-0.2874123736219672
1,All Population,1,Deaths,187,Somalia,3,Both,27,Age-standardized,456,Pancreatic cancer,98,Tobacco,2,Percent,1990,2023,-0.13554159140509778,0.642913531847191,-0.5257634355944173
1,All Population,1,Deaths,148,Morocco,3,Both,27,Age-standardized,438,Prostate cancer,98,Tobacco,2,Percent,1990,2023,-0.33234853622242205,-0.00039663307914197116,-0.5626304762465828
1,All Population,1,Deaths,148,Morocco,3,Both,27,Age-standardized,441,Colon and rectum cancer,98,Tobacco,2,Percent,1990,2023,-0.16782162820245589,0.4152959655468914,-0.5136893517629779
1,All Population,1,Deaths,148,Morocco,3,Both,27,Age-standardized,474,Bladder cancer,98,Tobacco,2,Percent,1990,2023,-0.29507370309589415,0.02444159519888045,-0.5198498864384331
1,All Population,1,Deaths,181,Madagascar,3,Both,27,Age-standardized,438,Prostate cancer,98,Tobacco,2,Percent,1990,2023,-0.39436540604306586,-0.00034321015130711564,-0.6368438964456737
1,All Population,1,Deaths,181,Madagascar,3,Both,27,Age-standardized,441,Colon and rectum cancer,98,Tobacco,2,Percent,1990,2023,-0.3127526041347255,0.18184936703016197,-0.5930661096653702
1,All Population,1,Deaths,181,Madagascar,3,Both,27,Age-standardized,474,Bladder cancer,98,Tobacco,2,Percent,1990,2023,-0.40080957781438964,0.018302288082113143,-0.6682013514842917
1,All Population,1,Deaths,198,Zimbabwe,3,Both,27,Age-standardized,438,Prostate cancer,98,Tobacco,2,Percent,1990,2023,-0.47039367665248144,-0.1105212550837195,-0.6686778652164456
